,id,class
2499,2499,3_post
2500,2500,4_unknown
2501,2501,4_unknown
2502,2502,4_unknown
2503,2503,1_reconnaissance
2504,2504,2_exploit
2505,2505,3_post
2506,2506,2_exploit
2507,2507,3_post
2508,2508,3_post
2509,2509,3_post
2510,2510,4_unknown
2511,2511,3_post
2512,2512,4_unknown
2513,2513,3_post
2514,2514,4_unknown
2515,2515,3_post
2516,2516,2_exploit
2517,2517,3_post
2518,2518,4_unknown
2519,2519,4_unknown
2520,2520,4_unknown
2521,2521,4_unknown
2522,2522,2_exploit
2523,2523,3_post
2524,2524,2_exploit
2525,2525,4_unknown
2526,2526,3_post
2527,2527,3_post
2528,2528,2_exploit
2529,2529,2_exploit
2530,2530,3_post
2531,2531,2_exploit
2532,2532,3_post
2533,2533,2_exploit
2534,2534,3_post
2535,2535,2_exploit
2536,2536,4_unknown
2537,2537,3_post
2538,2538,2_exploit
2539,2539,2_exploit
2540,2540,2_exploit
2541,2541,4_unknown
2542,2542,1_reconnaissance
2543,2543,3_post
2544,2544,1_reconnaissance
2545,2545,3_post
2546,2546,3_post
2547,2547,2_exploit
2548,2548,3_post
2549,2549,3_post
2550,2550,3_post
2551,2551,2_exploit
2552,2552,2_exploit
2553,2553,3_post
2554,2554,2_exploit
2555,2555,3_post
2556,2556,4_unknown
2557,2557,3_post
2558,2558,2_exploit
2559,2559,4_unknown
2560,2560,2_exploit
2561,2561,3_post
2562,2562,2_exploit
2563,2563,2_exploit
2564,2564,2_exploit
2565,2565,4_unknown
2566,2566,2_exploit
2567,2567,4_unknown
2568,2568,2_exploit
2569,2569,3_post
2570,2570,2_exploit
2571,2571,2_exploit
2572,2572,3_post
2573,2573,3_post
2574,2574,3_post
2575,2575,4_unknown
2576,2576,2_exploit
2577,2577,3_post
2578,2578,2_exploit
2579,2579,2_exploit
2580,2580,3_post
2581,2581,2_exploit
2582,2582,2_exploit
2583,2583,2_exploit
2584,2584,3_post
2585,2585,4_unknown
2586,2586,2_exploit
2587,2587,3_post
2588,2588,4_unknown
2589,2589,3_post
2590,2590,3_post
2591,2591,3_post
2592,2592,2_exploit
2593,2593,2_exploit
2594,2594,3_post
2595,2595,3_post
2596,2596,3_post
2597,2597,3_post
2598,2598,3_post
2599,2599,3_post
2600,2600,2_exploit
2601,2601,3_post
2602,2602,2_exploit
2603,2603,2_exploit
2604,2604,2_exploit
2605,2605,4_unknown
2606,2606,3_post
2607,2607,4_unknown
2608,2608,2_exploit
2609,2609,3_post
2610,2610,4_unknown
2611,2611,2_exploit
2612,2612,1_reconnaissance
2613,2613,3_post
2614,2614,4_unknown
2615,2615,3_post
2616,2616,3_post
2617,2617,2_exploit
2618,2618,2_exploit
2619,2619,2_exploit
2620,2620,3_post
2621,2621,3_post
2622,2622,4_unknown
2623,2623,3_post
2624,2624,3_post
2625,2625,3_post
2626,2626,2_exploit
2627,2627,2_exploit
2628,2628,3_post
2629,2629,2_exploit
2630,2630,2_exploit
2631,2631,2_exploit
2632,2632,3_post
2633,2633,3_post
2634,2634,3_post
2635,2635,2_exploit
2636,2636,1_reconnaissance
2637,2637,2_exploit
2638,2638,1_reconnaissance
2639,2639,2_exploit
2640,2640,2_exploit
2641,2641,2_exploit
2642,2642,3_post
2643,2643,3_post
2644,2644,1_reconnaissance
2645,2645,3_post
2646,2646,2_exploit
2647,2647,4_unknown
2648,2648,4_unknown
2649,2649,4_unknown
2650,2650,4_unknown
2651,2651,4_unknown
2652,2652,1_reconnaissance
2653,2653,3_post
2654,2654,3_post
2655,2655,2_exploit
2656,2656,2_exploit
2657,2657,3_post
2658,2658,3_post
2659,2659,2_exploit
2660,2660,3_post
2661,2661,1_reconnaissance
2662,2662,3_post
2663,2663,2_exploit
2664,2664,4_unknown
2665,2665,2_exploit
2666,2666,2_exploit
2667,2667,1_reconnaissance
2668,2668,1_reconnaissance
2669,2669,4_unknown
2670,2670,3_post
2671,2671,4_unknown
2672,2672,3_post
2673,2673,3_post
2674,2674,2_exploit
2675,2675,2_exploit
2676,2676,3_post
2677,2677,1_reconnaissance
2678,2678,2_exploit
2679,2679,4_unknown
2680,2680,3_post
2681,2681,2_exploit
2682,2682,3_post
2683,2683,4_unknown
2684,2684,2_exploit
2685,2685,4_unknown
2686,2686,2_exploit
2687,2687,2_exploit
2688,2688,4_unknown
2689,2689,4_unknown
2690,2690,3_post
2691,2691,3_post
2692,2692,3_post
2693,2693,3_post
2694,2694,2_exploit
2695,2695,4_unknown
2696,2696,2_exploit
2697,2697,2_exploit
2698,2698,3_post
2699,2699,3_post
2700,2700,2_exploit
2701,2701,1_reconnaissance
2702,2702,4_unknown
2703,2703,2_exploit
2704,2704,2_exploit
2705,2705,3_post
2706,2706,3_post
2707,2707,2_exploit
2708,2708,2_exploit
2709,2709,3_post
2710,2710,3_post
2711,2711,4_unknown
2712,2712,2_exploit
2713,2713,3_post
2714,2714,2_exploit
2715,2715,2_exploit
2716,2716,3_post
2717,2717,3_post
2718,2718,4_unknown
2719,2719,2_exploit
2720,2720,4_unknown
2721,2721,2_exploit
2722,2722,2_exploit
2723,2723,3_post
2724,2724,3_post
2725,2725,2_exploit
2726,2726,3_post
2727,2727,4_unknown
2728,2728,4_unknown
2729,2729,4_unknown
2730,2730,3_post
2731,2731,2_exploit
2732,2732,2_exploit
2733,2733,4_unknown
2734,2734,2_exploit
2735,2735,3_post
2736,2736,4_unknown
2737,2737,4_unknown
2738,2738,3_post
2739,2739,3_post
2740,2740,4_unknown
2741,2741,4_unknown
2742,2742,3_post
2743,2743,2_exploit
2744,2744,1_reconnaissance
2745,2745,1_reconnaissance
2746,2746,2_exploit
2747,2747,3_post
2748,2748,4_unknown
2749,2749,1_reconnaissance
2750,2750,3_post
2751,2751,2_exploit
2752,2752,4_unknown
2753,2753,2_exploit
2754,2754,2_exploit
2755,2755,2_exploit
2756,2756,2_exploit
2757,2757,4_unknown
2758,2758,2_exploit
2759,2759,2_exploit
2760,2760,4_unknown
2761,2761,2_exploit
2762,2762,2_exploit
2763,2763,3_post
2764,2764,2_exploit
2765,2765,2_exploit
2766,2766,2_exploit
2767,2767,2_exploit
2768,2768,2_exploit
2769,2769,2_exploit
2770,2770,3_post
2771,2771,3_post
2772,2772,3_post
2773,2773,3_post
2774,2774,3_post
2775,2775,3_post
2776,2776,2_exploit
2777,2777,3_post
2778,2778,2_exploit
2779,2779,3_post
2780,2780,1_reconnaissance
2781,2781,2_exploit
2782,2782,1_reconnaissance
2783,2783,4_unknown
2784,2784,2_exploit
2785,2785,2_exploit
2786,2786,3_post
2787,2787,4_unknown
2788,2788,2_exploit
2789,2789,3_post
2790,2790,2_exploit
2791,2791,2_exploit
2792,2792,1_reconnaissance
2793,2793,2_exploit
2794,2794,2_exploit
2795,2795,3_post
2796,2796,2_exploit
2797,2797,2_exploit
2798,2798,2_exploit
2799,2799,2_exploit
2800,2800,2_exploit
2801,2801,2_exploit
2802,2802,2_exploit
2803,2803,3_post
2804,2804,1_reconnaissance
2805,2805,2_exploit
2806,2806,2_exploit
2807,2807,3_post
2808,2808,3_post
2809,2809,4_unknown
2810,2810,2_exploit
2811,2811,1_reconnaissance
2812,2812,3_post
2813,2813,3_post
2814,2814,2_exploit
2815,2815,3_post
2816,2816,2_exploit
2817,2817,3_post
2818,2818,2_exploit
2819,2819,3_post
2820,2820,2_exploit
2821,2821,2_exploit
2822,2822,3_post
2823,2823,1_reconnaissance
2824,2824,3_post
2825,2825,1_reconnaissance
2826,2826,1_reconnaissance
2827,2827,1_reconnaissance
2828,2828,3_post
2829,2829,2_exploit
2830,2830,3_post
2831,2831,3_post
2832,2832,2_exploit
2833,2833,3_post
2834,2834,2_exploit
2835,2835,3_post
2836,2836,2_exploit
2837,2837,4_unknown
2838,2838,2_exploit
2839,2839,4_unknown
2840,2840,3_post
2841,2841,3_post
2842,2842,2_exploit
2843,2843,1_reconnaissance
2844,2844,3_post
2845,2845,2_exploit
2846,2846,3_post
2847,2847,4_unknown
2848,2848,3_post
2849,2849,1_reconnaissance
2850,2850,3_post
2851,2851,2_exploit
2852,2852,3_post
2853,2853,3_post
2854,2854,4_unknown
2855,2855,4_unknown
2856,2856,3_post
2857,2857,2_exploit
2858,2858,2_exploit
2859,2859,2_exploit
2860,2860,2_exploit
2861,2861,3_post
2862,2862,2_exploit
2863,2863,4_unknown
2864,2864,2_exploit
2865,2865,3_post
2866,2866,2_exploit
2867,2867,3_post
2868,2868,2_exploit
2869,2869,2_exploit
2870,2870,2_exploit
2871,2871,4_unknown
2872,2872,1_reconnaissance
2873,2873,3_post
2874,2874,3_post
2875,2875,4_unknown
2876,2876,2_exploit
2877,2877,2_exploit
2878,2878,3_post
2879,2879,2_exploit
2880,2880,2_exploit
2881,2881,1_reconnaissance
2882,2882,3_post
2883,2883,2_exploit
2884,2884,3_post
2885,2885,3_post
2886,2886,1_reconnaissance
2887,2887,3_post
2888,2888,2_exploit
2889,2889,3_post
2890,2890,2_exploit
2891,2891,3_post
2892,2892,3_post
2893,2893,2_exploit
2894,2894,1_reconnaissance
2895,2895,1_reconnaissance
2896,2896,2_exploit
2897,2897,3_post
2898,2898,3_post
2899,2899,3_post
2900,2900,2_exploit
2901,2901,3_post
2902,2902,1_reconnaissance
2903,2903,2_exploit
2904,2904,4_unknown
2905,2905,3_post
2906,2906,3_post
2907,2907,2_exploit
2908,2908,3_post
2909,2909,3_post
2910,2910,4_unknown
2911,2911,4_unknown
2912,2912,2_exploit
2913,2913,2_exploit
2914,2914,4_unknown
2915,2915,3_post
2916,2916,1_reconnaissance
2917,2917,2_exploit
2918,2918,3_post
2919,2919,1_reconnaissance
2920,2920,1_reconnaissance
2921,2921,2_exploit
2922,2922,3_post
2923,2923,3_post
2924,2924,3_post
2925,2925,4_unknown
2926,2926,2_exploit
2927,2927,3_post
2928,2928,3_post
2929,2929,2_exploit
2930,2930,3_post
2931,2931,2_exploit
2932,2932,2_exploit
2933,2933,2_exploit
2934,2934,2_exploit
2935,2935,2_exploit
2936,2936,2_exploit
2937,2937,3_post
2938,2938,2_exploit
2939,2939,2_exploit
2940,2940,1_reconnaissance
2941,2941,3_post
2942,2942,4_unknown
2943,2943,4_unknown
2944,2944,2_exploit
2945,2945,3_post
2946,2946,3_post
2947,2947,4_unknown
2948,2948,4_unknown
2949,2949,2_exploit
2950,2950,3_post
2951,2951,3_post
2952,2952,1_reconnaissance
2953,2953,3_post
2954,2954,4_unknown
2955,2955,2_exploit
2956,2956,3_post
2957,2957,3_post
2958,2958,3_post
2959,2959,3_post
2960,2960,3_post
2961,2961,2_exploit
2962,2962,3_post
2963,2963,2_exploit
2964,2964,2_exploit
2965,2965,3_post
2966,2966,3_post
2967,2967,4_unknown
2968,2968,4_unknown
2969,2969,2_exploit
2970,2970,3_post
2971,2971,2_exploit
2972,2972,3_post
2973,2973,3_post
2974,2974,3_post
2975,2975,3_post
2976,2976,2_exploit
2977,2977,2_exploit
2978,2978,3_post
2979,2979,1_reconnaissance
2980,2980,2_exploit
2981,2981,3_post
2982,2982,1_reconnaissance
2983,2983,1_reconnaissance
2984,2984,4_unknown
2985,2985,3_post
2986,2986,2_exploit
2987,2987,3_post
2988,2988,2_exploit
2989,2989,3_post
2990,2990,3_post
2991,2991,4_unknown
2992,2992,2_exploit
2993,2993,3_post
2994,2994,2_exploit
2995,2995,3_post
2996,2996,2_exploit
2997,2997,3_post
2998,2998,2_exploit
2999,2999,4_unknown
3000,3000,3_post
3001,3001,2_exploit
3002,3002,3_post
3003,3003,4_unknown
3004,3004,1_reconnaissance
3005,3005,2_exploit
3006,3006,2_exploit
3007,3007,2_exploit
3008,3008,3_post
3009,3009,2_exploit
3010,3010,3_post
3011,3011,3_post
3012,3012,4_unknown
3013,3013,2_exploit
3014,3014,4_unknown
3015,3015,4_unknown
3016,3016,3_post
3017,3017,2_exploit
3018,3018,3_post
3019,3019,3_post
3020,3020,4_unknown
3021,3021,1_reconnaissance
3022,3022,2_exploit
3023,3023,3_post
3024,3024,4_unknown
3025,3025,2_exploit
3026,3026,3_post
3027,3027,2_exploit
3028,3028,4_unknown
3029,3029,1_reconnaissance
3030,3030,4_unknown
3031,3031,4_unknown
3032,3032,3_post
3033,3033,2_exploit
3034,3034,2_exploit
3035,3035,2_exploit
3036,3036,3_post
3037,3037,3_post
3038,3038,2_exploit
3039,3039,3_post
3040,3040,3_post
3041,3041,2_exploit
3042,3042,2_exploit
3043,3043,2_exploit
3044,3044,4_unknown
3045,3045,2_exploit
3046,3046,2_exploit
3047,3047,3_post
3048,3048,2_exploit
3049,3049,2_exploit
3050,3050,1_reconnaissance
3051,3051,2_exploit
3052,3052,3_post
3053,3053,3_post
3054,3054,3_post
3055,3055,3_post
3056,3056,3_post
3057,3057,1_reconnaissance
3058,3058,2_exploit
3059,3059,2_exploit
3060,3060,3_post
3061,3061,4_unknown
3062,3062,3_post
3063,3063,2_exploit
3064,3064,3_post
3065,3065,2_exploit
3066,3066,4_unknown
3067,3067,4_unknown
3068,3068,2_exploit
3069,3069,3_post
3070,3070,2_exploit
3071,3071,4_unknown
3072,3072,4_unknown
3073,3073,4_unknown
3074,3074,1_reconnaissance
3075,3075,3_post
3076,3076,4_unknown
3077,3077,4_unknown
3078,3078,2_exploit
3079,3079,2_exploit
3080,3080,2_exploit
3081,3081,2_exploit
3082,3082,3_post
3083,3083,3_post
3084,3084,3_post
3085,3085,2_exploit
3086,3086,4_unknown
3087,3087,3_post
3088,3088,3_post
3089,3089,2_exploit
3090,3090,2_exploit
3091,3091,3_post
3092,3092,2_exploit
3093,3093,3_post
3094,3094,3_post
3095,3095,2_exploit
3096,3096,3_post
3097,3097,2_exploit
3098,3098,3_post
3099,3099,3_post
3100,3100,2_exploit
3101,3101,3_post
3102,3102,2_exploit
3103,3103,4_unknown
3104,3104,3_post
3105,3105,2_exploit
3106,3106,2_exploit
3107,3107,3_post
3108,3108,4_unknown
3109,3109,2_exploit
3110,3110,4_unknown
3111,3111,2_exploit
3112,3112,4_unknown
3113,3113,4_unknown
3114,3114,3_post
3115,3115,3_post
3116,3116,2_exploit
3117,3117,3_post
3118,3118,4_unknown
3119,3119,2_exploit
3120,3120,4_unknown
3121,3121,3_post
3122,3122,2_exploit
3123,3123,4_unknown
3124,3124,3_post
3125,3125,2_exploit
3126,3126,4_unknown
3127,3127,3_post
3128,3128,4_unknown
3129,3129,3_post
3130,3130,2_exploit
3131,3131,1_reconnaissance
3132,3132,4_unknown
3133,3133,3_post
3134,3134,3_post
3135,3135,2_exploit
3136,3136,3_post
3137,3137,2_exploit
3138,3138,2_exploit
3139,3139,3_post
3140,3140,2_exploit
3141,3141,2_exploit
3142,3142,2_exploit
3143,3143,1_reconnaissance
3144,3144,2_exploit
3145,3145,2_exploit
3146,3146,4_unknown
3147,3147,2_exploit
3148,3148,2_exploit
3149,3149,3_post
3150,3150,3_post
3151,3151,3_post
3152,3152,3_post
3153,3153,2_exploit
3154,3154,3_post
3155,3155,3_post
3156,3156,2_exploit
3157,3157,3_post
3158,3158,4_unknown
3159,3159,3_post
3160,3160,3_post
3161,3161,2_exploit
3162,3162,3_post
3163,3163,3_post
3164,3164,1_reconnaissance
3165,3165,2_exploit
3166,3166,3_post
3167,3167,2_exploit
3168,3168,3_post
3169,3169,3_post
3170,3170,3_post
3171,3171,3_post
3172,3172,2_exploit
3173,3173,2_exploit
3174,3174,2_exploit
3175,3175,2_exploit
3176,3176,3_post
3177,3177,3_post
3178,3178,2_exploit
3179,3179,2_exploit
3180,3180,2_exploit
3181,3181,4_unknown
3182,3182,4_unknown
3183,3183,2_exploit
3184,3184,2_exploit
3185,3185,1_reconnaissance
3186,3186,3_post
3187,3187,3_post
3188,3188,3_post
3189,3189,4_unknown
3190,3190,2_exploit
3191,3191,3_post
3192,3192,3_post
3193,3193,2_exploit
3194,3194,3_post
3195,3195,4_unknown
3196,3196,2_exploit
3197,3197,2_exploit
3198,3198,2_exploit
3199,3199,2_exploit
3200,3200,3_post
3201,3201,3_post
3202,3202,3_post
3203,3203,3_post
3204,3204,1_reconnaissance
3205,3205,3_post
3206,3206,3_post
3207,3207,1_reconnaissance
3208,3208,2_exploit
3209,3209,2_exploit
3210,3210,3_post
3211,3211,4_unknown
3212,3212,2_exploit
3213,3213,1_reconnaissance
3214,3214,4_unknown
3215,3215,1_reconnaissance
3216,3216,3_post
3217,3217,4_unknown
3218,3218,2_exploit
3219,3219,2_exploit
3220,3220,2_exploit
3221,3221,1_reconnaissance
3222,3222,3_post
3223,3223,3_post
3224,3224,2_exploit
3225,3225,2_exploit
3226,3226,3_post
3227,3227,3_post
3228,3228,2_exploit
3229,3229,2_exploit
3230,3230,3_post
3231,3231,2_exploit
3232,3232,3_post
3233,3233,2_exploit
3234,3234,2_exploit
3235,3235,2_exploit
3236,3236,4_unknown
3237,3237,2_exploit
3238,3238,2_exploit
3239,3239,3_post
3240,3240,1_reconnaissance
3241,3241,2_exploit
3242,3242,3_post
3243,3243,3_post
3244,3244,3_post
3245,3245,3_post
3246,3246,2_exploit
3247,3247,2_exploit
3248,3248,4_unknown
3249,3249,4_unknown
3250,3250,3_post
3251,3251,3_post
3252,3252,3_post
3253,3253,3_post
3254,3254,3_post
3255,3255,2_exploit
3256,3256,3_post
3257,3257,3_post
3258,3258,2_exploit
3259,3259,2_exploit
3260,3260,2_exploit
3261,3261,3_post
3262,3262,2_exploit
3263,3263,3_post
3264,3264,3_post
3265,3265,4_unknown
3266,3266,3_post
3267,3267,2_exploit
3268,3268,3_post
3269,3269,1_reconnaissance
3270,3270,2_exploit
3271,3271,2_exploit
3272,3272,2_exploit
3273,3273,3_post
3274,3274,3_post
3275,3275,3_post
3276,3276,2_exploit
3277,3277,2_exploit
3278,3278,1_reconnaissance
3279,3279,3_post
3280,3280,4_unknown
3281,3281,3_post
3282,3282,4_unknown
3283,3283,2_exploit
3284,3284,4_unknown
3285,3285,2_exploit
3286,3286,3_post
3287,3287,4_unknown
3288,3288,3_post
3289,3289,2_exploit
3290,3290,3_post
3291,3291,4_unknown
3292,3292,2_exploit
3293,3293,4_unknown
3294,3294,3_post
3295,3295,4_unknown
3296,3296,4_unknown
3297,3297,4_unknown
3298,3298,4_unknown
3299,3299,3_post
3300,3300,3_post
3301,3301,1_reconnaissance
3302,3302,3_post
3303,3303,2_exploit
3304,3304,2_exploit
3305,3305,4_unknown
3306,3306,3_post
3307,3307,2_exploit
3308,3308,1_reconnaissance
3309,3309,2_exploit
3310,3310,3_post
3311,3311,2_exploit
3312,3312,4_unknown
3313,3313,3_post
3314,3314,3_post
3315,3315,4_unknown
3316,3316,2_exploit
3317,3317,2_exploit
3318,3318,3_post
3319,3319,2_exploit
3320,3320,4_unknown
3321,3321,2_exploit
3322,3322,3_post
3323,3323,3_post
3324,3324,2_exploit
3325,3325,2_exploit
3326,3326,3_post
3327,3327,4_unknown
3328,3328,2_exploit
3329,3329,4_unknown
3330,3330,3_post
3331,3331,3_post
3332,3332,2_exploit
3333,3333,3_post
3334,3334,2_exploit
3335,3335,3_post
3336,3336,1_reconnaissance
3337,3337,2_exploit
3338,3338,2_exploit
3339,3339,3_post
3340,3340,2_exploit
3341,3341,3_post
3342,3342,3_post
3343,3343,2_exploit
3344,3344,3_post
3345,3345,4_unknown
3346,3346,3_post
3347,3347,4_unknown
3348,3348,2_exploit
3349,3349,2_exploit
3350,3350,3_post
3351,3351,2_exploit
3352,3352,3_post
3353,3353,1_reconnaissance
3354,3354,1_reconnaissance
3355,3355,3_post
3356,3356,2_exploit
3357,3357,3_post
3358,3358,2_exploit
3359,3359,2_exploit
3360,3360,3_post
3361,3361,2_exploit
3362,3362,2_exploit
3363,3363,4_unknown
3364,3364,2_exploit
3365,3365,4_unknown
3366,3366,2_exploit
3367,3367,2_exploit
3368,3368,2_exploit
3369,3369,2_exploit
3370,3370,3_post
3371,3371,2_exploit
3372,3372,3_post
3373,3373,2_exploit
3374,3374,3_post
3375,3375,2_exploit
3376,3376,2_exploit
3377,3377,3_post
3378,3378,2_exploit
3379,3379,1_reconnaissance
3380,3380,3_post
3381,3381,3_post
3382,3382,3_post
3383,3383,3_post
3384,3384,2_exploit
3385,3385,1_reconnaissance
3386,3386,2_exploit
3387,3387,3_post
3388,3388,4_unknown
3389,3389,2_exploit
3390,3390,3_post
3391,3391,3_post
3392,3392,3_post
3393,3393,3_post
3394,3394,2_exploit
3395,3395,3_post
3396,3396,3_post
3397,3397,3_post
3398,3398,1_reconnaissance
3399,3399,4_unknown
3400,3400,4_unknown
3401,3401,2_exploit
3402,3402,2_exploit
3403,3403,4_unknown
3404,3404,1_reconnaissance
3405,3405,3_post
3406,3406,3_post
3407,3407,3_post
3408,3408,3_post
3409,3409,3_post
3410,3410,1_reconnaissance
3411,3411,4_unknown
3412,3412,3_post
3413,3413,3_post
3414,3414,2_exploit
3415,3415,2_exploit
3416,3416,2_exploit
3417,3417,2_exploit
3418,3418,3_post
3419,3419,1_reconnaissance
3420,3420,3_post
3421,3421,2_exploit
3422,3422,2_exploit
3423,3423,3_post
3424,3424,3_post
3425,3425,2_exploit
3426,3426,4_unknown
3427,3427,3_post
3428,3428,2_exploit
3429,3429,3_post
3430,3430,2_exploit
3431,3431,3_post
3432,3432,3_post
3433,3433,1_reconnaissance
3434,3434,3_post
3435,3435,1_reconnaissance
3436,3436,3_post
3437,3437,3_post
3438,3438,4_unknown
3439,3439,1_reconnaissance
3440,3440,3_post
3441,3441,4_unknown
3442,3442,3_post
3443,3443,3_post
3444,3444,2_exploit
3445,3445,3_post
3446,3446,2_exploit
3447,3447,3_post
3448,3448,2_exploit
3449,3449,3_post
3450,3450,2_exploit
3451,3451,3_post
3452,3452,2_exploit
3453,3453,3_post
3454,3454,4_unknown
3455,3455,2_exploit
3456,3456,2_exploit
3457,3457,3_post
3458,3458,2_exploit
3459,3459,4_unknown
3460,3460,3_post
3461,3461,2_exploit
3462,3462,3_post
3463,3463,3_post
3464,3464,3_post
3465,3465,2_exploit
3466,3466,4_unknown
3467,3467,3_post
3468,3468,2_exploit
3469,3469,3_post
3470,3470,2_exploit
3471,3471,3_post
3472,3472,4_unknown
3473,3473,1_reconnaissance
3474,3474,3_post
3475,3475,4_unknown
3476,3476,2_exploit
3477,3477,4_unknown
3478,3478,4_unknown
3479,3479,3_post
3480,3480,2_exploit
3481,3481,3_post
3482,3482,4_unknown
3483,3483,3_post
3484,3484,4_unknown
3485,3485,2_exploit
3486,3486,3_post
3487,3487,2_exploit
3488,3488,2_exploit
3489,3489,3_post
3490,3490,4_unknown
3491,3491,4_unknown
3492,3492,3_post
3493,3493,2_exploit
3494,3494,3_post
3495,3495,4_unknown
3496,3496,2_exploit
3497,3497,1_reconnaissance
3498,3498,2_exploit
3499,3499,2_exploit
3500,3500,2_exploit
3501,3501,2_exploit
3502,3502,2_exploit
3503,3503,3_post
3504,3504,2_exploit
3505,3505,3_post
3506,3506,3_post
3507,3507,4_unknown
3508,3508,2_exploit
3509,3509,2_exploit
3510,3510,2_exploit
3511,3511,4_unknown
3512,3512,3_post
3513,3513,4_unknown
3514,3514,2_exploit
3515,3515,4_unknown
3516,3516,2_exploit
3517,3517,2_exploit
3518,3518,3_post
3519,3519,1_reconnaissance
3520,3520,3_post
3521,3521,2_exploit
3522,3522,3_post
3523,3523,2_exploit
3524,3524,2_exploit
3525,3525,2_exploit
3526,3526,3_post
3527,3527,3_post
3528,3528,2_exploit
3529,3529,3_post
3530,3530,3_post
3531,3531,2_exploit
3532,3532,3_post
3533,3533,4_unknown
3534,3534,2_exploit
3535,3535,2_exploit
3536,3536,3_post
3537,3537,3_post
3538,3538,4_unknown
3539,3539,2_exploit
3540,3540,2_exploit
3541,3541,3_post
3542,3542,2_exploit
3543,3543,2_exploit
3544,3544,2_exploit
3545,3545,3_post
3546,3546,3_post
3547,3547,3_post
3548,3548,2_exploit
3549,3549,2_exploit
3550,3550,2_exploit
3551,3551,3_post
3552,3552,3_post
3553,3553,2_exploit
3554,3554,4_unknown
3555,3555,3_post
3556,3556,3_post
3557,3557,2_exploit
3558,3558,3_post
3559,3559,1_reconnaissance
3560,3560,1_reconnaissance
3561,3561,3_post
3562,3562,3_post
3563,3563,2_exploit
3564,3564,2_exploit
3565,3565,3_post
3566,3566,3_post
3567,3567,2_exploit
3568,3568,2_exploit
3569,3569,2_exploit
3570,3570,3_post
3571,3571,1_reconnaissance
3572,3572,2_exploit
3573,3573,3_post
3574,3574,4_unknown
3575,3575,1_reconnaissance
3576,3576,3_post
3577,3577,2_exploit
3578,3578,3_post
3579,3579,2_exploit
3580,3580,4_unknown
3581,3581,2_exploit
3582,3582,4_unknown
3583,3583,2_exploit
3584,3584,2_exploit
3585,3585,3_post
3586,3586,3_post
3587,3587,2_exploit
3588,3588,2_exploit
3589,3589,3_post
3590,3590,3_post
3591,3591,2_exploit
3592,3592,3_post
3593,3593,2_exploit
3594,3594,3_post
3595,3595,3_post
3596,3596,2_exploit
3597,3597,3_post
3598,3598,3_post
3599,3599,3_post
3600,3600,3_post
3601,3601,4_unknown
3602,3602,2_exploit
3603,3603,2_exploit
3604,3604,3_post
3605,3605,2_exploit
3606,3606,4_unknown
3607,3607,2_exploit
3608,3608,4_unknown
3609,3609,1_reconnaissance
3610,3610,3_post
3611,3611,3_post
3612,3612,3_post
3613,3613,3_post
3614,3614,3_post
3615,3615,1_reconnaissance
3616,3616,4_unknown
3617,3617,3_post
3618,3618,3_post
3619,3619,3_post
3620,3620,3_post
3621,3621,2_exploit
3622,3622,1_reconnaissance
3623,3623,3_post
3624,3624,2_exploit
3625,3625,2_exploit
3626,3626,3_post
3627,3627,3_post
3628,3628,2_exploit
3629,3629,2_exploit
3630,3630,2_exploit
3631,3631,2_exploit
3632,3632,3_post
3633,3633,2_exploit
3634,3634,2_exploit
3635,3635,2_exploit
3636,3636,1_reconnaissance
3637,3637,1_reconnaissance
3638,3638,1_reconnaissance
3639,3639,1_reconnaissance
3640,3640,3_post
3641,3641,2_exploit
3642,3642,2_exploit
3643,3643,2_exploit
3644,3644,2_exploit
3645,3645,3_post
3646,3646,2_exploit
3647,3647,3_post
3648,3648,4_unknown
3649,3649,2_exploit
3650,3650,3_post
3651,3651,4_unknown
3652,3652,2_exploit
3653,3653,2_exploit
3654,3654,4_unknown
3655,3655,3_post
3656,3656,3_post
3657,3657,1_reconnaissance
3658,3658,3_post
3659,3659,2_exploit
3660,3660,2_exploit
3661,3661,2_exploit
3662,3662,2_exploit
3663,3663,2_exploit
3664,3664,4_unknown
3665,3665,3_post
3666,3666,3_post
3667,3667,3_post
3668,3668,2_exploit
3669,3669,4_unknown
3670,3670,2_exploit
3671,3671,2_exploit
3672,3672,3_post
3673,3673,3_post
3674,3674,2_exploit
3675,3675,3_post
3676,3676,3_post
3677,3677,2_exploit
3678,3678,3_post
3679,3679,2_exploit
3680,3680,4_unknown
3681,3681,2_exploit
3682,3682,4_unknown
3683,3683,4_unknown
3684,3684,3_post
3685,3685,2_exploit
3686,3686,1_reconnaissance
3687,3687,3_post
3688,3688,1_reconnaissance
3689,3689,2_exploit
3690,3690,2_exploit
3691,3691,3_post
3692,3692,3_post
3693,3693,2_exploit
3694,3694,3_post
3695,3695,3_post
3696,3696,4_unknown
3697,3697,1_reconnaissance
3698,3698,1_reconnaissance
3699,3699,2_exploit
3700,3700,4_unknown
3701,3701,1_reconnaissance
3702,3702,4_unknown
3703,3703,2_exploit
3704,3704,2_exploit
3705,3705,2_exploit
3706,3706,4_unknown
3707,3707,2_exploit
3708,3708,4_unknown
3709,3709,4_unknown
3710,3710,4_unknown
3711,3711,4_unknown
3712,3712,2_exploit
3713,3713,2_exploit
3714,3714,3_post
3715,3715,1_reconnaissance
3716,3716,2_exploit
3717,3717,4_unknown
3718,3718,2_exploit
