id,class
1725,2_exploit
1726,4_unknown
1727,4_unknown
1728,2_exploit
1729,1_reconnaissance
1730,2_exploit
1731,4_unknown
1732,2_exploit
1733,4_unknown
1734,2_exploit
1735,3_post
1736,2_exploit
1737,3_post
1738,2_exploit
1739,2_exploit
1740,3_post
1741,2_exploit
1742,2_exploit
1743,4_unknown
1744,2_exploit
1745,4_unknown
1746,4_unknown
1747,4_unknown
1748,2_exploit
1749,2_exploit
1750,2_exploit
1751,4_unknown
1752,3_post
1753,3_post
1754,2_exploit
1755,4_unknown
1756,3_post
1757,4_unknown
1758,4_unknown
1759,4_unknown
1760,4_unknown
1761,2_exploit
1762,4_unknown
1763,3_post
1764,3_post
1765,3_post
1766,2_exploit
1767,1_reconnaissance
1768,2_exploit
1769,2_exploit
1770,2_exploit
1771,1_reconnaissance
1772,3_post
1773,4_unknown
1774,3_post
1775,3_post
1776,4_unknown
1777,3_post
1778,2_exploit
1779,4_unknown
1780,2_exploit
1781,2_exploit
1782,4_unknown
1783,4_unknown
1784,3_post
1785,3_post
1786,2_exploit
1787,4_unknown
1788,3_post
1789,3_post
1790,2_exploit
1791,3_post
1792,2_exploit
1793,2_exploit
1794,2_exploit
1795,4_unknown
1796,4_unknown
1797,2_exploit
1798,3_post
1799,1_reconnaissance
1800,2_exploit
1801,4_unknown
1802,2_exploit
1803,2_exploit
1804,4_unknown
1805,2_exploit
1806,2_exploit
1807,4_unknown
1808,3_post
1809,3_post
1810,3_post
1811,2_exploit
1812,1_reconnaissance
1813,3_post
1814,2_exploit
1815,2_exploit
1816,4_unknown
1817,2_exploit
1818,4_unknown
1819,3_post
1820,2_exploit
1821,2_exploit
1822,4_unknown
1823,2_exploit
1824,4_unknown
1825,4_unknown
1826,2_exploit
1827,3_post
1828,2_exploit
1829,4_unknown
1830,2_exploit
1831,2_exploit
1832,1_reconnaissance
1833,2_exploit
1834,3_post
1835,2_exploit
1836,2_exploit
1837,4_unknown
1838,4_unknown
1839,3_post
1840,3_post
1841,2_exploit
1842,3_post
1843,2_exploit
1844,3_post
1845,4_unknown
1846,2_exploit
1847,4_unknown
1848,1_reconnaissance
1849,4_unknown
1850,4_unknown
1851,4_unknown
1852,2_exploit
1853,4_unknown
1854,2_exploit
1855,2_exploit
1856,2_exploit
1857,3_post
1858,4_unknown
1859,3_post
1860,3_post
1861,3_post
1862,2_exploit
1863,2_exploit
1864,4_unknown
1865,4_unknown
1866,4_unknown
1867,4_unknown
1868,3_post
1869,4_unknown
1870,2_exploit
1871,4_unknown
1872,3_post
1873,3_post
1874,4_unknown
1875,4_unknown
1876,2_exploit
1877,3_post
1878,2_exploit
1879,3_post
1880,2_exploit
1881,4_unknown
1882,4_unknown
1883,2_exploit
1884,4_unknown
1885,2_exploit
1886,2_exploit
1887,3_post
1888,4_unknown
1889,2_exploit
1890,2_exploit
1891,3_post
1892,2_exploit
1893,3_post
1894,3_post
1895,1_reconnaissance
1896,3_post
1897,2_exploit
1898,2_exploit
1899,2_exploit
1900,2_exploit
1901,3_post
1902,2_exploit
1903,2_exploit
1904,4_unknown
1905,3_post
1906,2_exploit
1907,4_unknown
1908,3_post
1909,2_exploit
1910,4_unknown
1911,4_unknown
1912,2_exploit
1913,3_post
1914,2_exploit
1915,1_reconnaissance
1916,3_post
1917,2_exploit
1918,2_exploit
1919,2_exploit
1920,3_post
1921,4_unknown
1922,1_reconnaissance
1923,2_exploit
1924,1_reconnaissance
1925,4_unknown
1926,2_exploit
1927,2_exploit
1928,4_unknown
1929,2_exploit
1930,2_exploit
1931,1_reconnaissance
1932,2_exploit
1933,4_unknown
1934,4_unknown
1935,3_post
1936,3_post
1937,1_reconnaissance
1938,4_unknown
1939,2_exploit
1940,2_exploit
1941,1_reconnaissance
1942,3_post
1943,2_exploit
1944,3_post
1945,3_post
1946,4_unknown
1947,3_post
1948,4_unknown
1949,3_post
1950,3_post
1951,4_unknown
1952,4_unknown
1953,2_exploit
1954,2_exploit
1955,4_unknown
1956,4_unknown
1957,3_post
1958,2_exploit
1959,2_exploit
1960,2_exploit
1961,2_exploit
1962,3_post
1963,3_post
1964,1_reconnaissance
1965,2_exploit
1966,2_exploit
1967,4_unknown
1968,2_exploit
1969,4_unknown
1970,2_exploit
1971,4_unknown
1972,3_post
1973,4_unknown
1974,2_exploit
1975,2_exploit
1976,2_exploit
1977,3_post
1978,3_post
1979,1_reconnaissance
1980,3_post
1981,4_unknown
1982,4_unknown
1983,2_exploit
1984,2_exploit
1985,4_unknown
1986,2_exploit
1987,2_exploit
1988,2_exploit
1989,2_exploit
1990,3_post
1991,3_post
1992,2_exploit
1993,4_unknown
1994,2_exploit
1995,2_exploit
1996,4_unknown
1997,3_post
1998,4_unknown
1999,3_post
2000,2_exploit
2001,4_unknown
2002,4_unknown
2003,2_exploit
2004,2_exploit
2005,3_post
2006,4_unknown
2007,2_exploit
2008,3_post
2009,4_unknown
2010,2_exploit
2011,3_post
2012,3_post
2013,4_unknown
2014,3_post
2015,3_post
2016,2_exploit
2017,3_post
2018,4_unknown
2019,4_unknown
2020,4_unknown
2021,3_post
2022,2_exploit
2023,4_unknown
2024,4_unknown
2025,4_unknown
2026,1_reconnaissance
2027,3_post
2028,2_exploit
2029,4_unknown
2030,3_post
2031,2_exploit
2032,4_unknown
2033,1_reconnaissance
2034,4_unknown
2035,3_post
2036,2_exploit
2037,2_exploit
2038,2_exploit
2039,2_exploit
2040,4_unknown
2041,2_exploit
2042,4_unknown
2043,4_unknown
2044,3_post
2045,3_post
2046,3_post
2047,4_unknown
2048,4_unknown
2049,4_unknown
2050,2_exploit
2051,4_unknown
2052,4_unknown
2053,4_unknown
2054,4_unknown
2055,2_exploit
2056,2_exploit
2057,3_post
2058,4_unknown
2059,2_exploit
2060,3_post
2061,4_unknown
2062,4_unknown
2063,4_unknown
2064,4_unknown
2065,1_reconnaissance
2066,2_exploit
2067,4_unknown
2068,2_exploit
2069,2_exploit
2070,3_post
2071,4_unknown
2072,4_unknown
2073,4_unknown
2074,4_unknown
2075,3_post
2076,2_exploit
2077,3_post
2078,3_post
2079,2_exploit
2080,4_unknown
2081,4_unknown
2082,4_unknown
2083,2_exploit
2084,3_post
2085,3_post
2086,4_unknown
2087,2_exploit
2088,3_post
2089,2_exploit
2090,1_reconnaissance
2091,3_post
2092,4_unknown
2093,3_post
2094,3_post
2095,4_unknown
2096,2_exploit
2097,3_post
2098,2_exploit
2099,2_exploit
2100,4_unknown
2101,4_unknown
2102,4_unknown
2103,4_unknown
2104,2_exploit
2105,4_unknown
2106,1_reconnaissance
2107,2_exploit
2108,3_post
2109,4_unknown
2110,3_post
2111,2_exploit
2112,2_exploit
2113,2_exploit
2114,3_post
2115,3_post
2116,2_exploit
2117,4_unknown
2118,2_exploit
2119,2_exploit
2120,4_unknown
2121,4_unknown
2122,2_exploit
2123,2_exploit
2124,3_post
2125,4_unknown
2126,2_exploit
2127,2_exploit
2128,4_unknown
2129,3_post
2130,4_unknown
2131,3_post
2132,4_unknown
2133,4_unknown
2134,4_unknown
2135,4_unknown
2136,4_unknown
2137,2_exploit
2138,3_post
2139,2_exploit
2140,2_exploit
2141,3_post
2142,3_post
2143,2_exploit
2144,3_post
2145,2_exploit
2146,2_exploit
2147,4_unknown
2148,2_exploit
2149,3_post
2150,2_exploit
2151,1_reconnaissance
2152,2_exploit
2153,3_post
2154,2_exploit
2155,2_exploit
2156,4_unknown
2157,4_unknown
2158,2_exploit
2159,3_post
2160,2_exploit
2161,4_unknown
2162,2_exploit
2163,2_exploit
2164,3_post
2165,4_unknown
2166,4_unknown
2167,2_exploit
2168,2_exploit
2169,3_post
2170,3_post
2171,1_reconnaissance
2172,3_post
2173,4_unknown
2174,2_exploit
2175,4_unknown
2176,2_exploit
2177,4_unknown
2178,4_unknown
2179,4_unknown
2180,4_unknown
2181,4_unknown
2182,4_unknown
2183,3_post
2184,2_exploit
2185,3_post
2186,2_exploit
2187,3_post
2188,4_unknown
2189,2_exploit
2190,2_exploit
2191,2_exploit
2192,2_exploit
2193,3_post
2194,4_unknown
2195,1_reconnaissance
2196,2_exploit
2197,2_exploit
2198,4_unknown
2199,2_exploit
2200,4_unknown
2201,4_unknown
2202,3_post
2203,4_unknown
2204,4_unknown
2205,4_unknown
2206,3_post
2207,2_exploit
2208,4_unknown
2209,3_post
2210,4_unknown
2211,4_unknown
2212,3_post
2213,4_unknown
2214,2_exploit
2215,4_unknown
2216,2_exploit
2217,2_exploit
2218,3_post
2219,2_exploit
2220,2_exploit
2221,4_unknown
2222,2_exploit
2223,4_unknown
2224,2_exploit
2225,4_unknown
2226,3_post
2227,2_exploit
2228,4_unknown
2229,3_post
2230,4_unknown
2231,4_unknown
2232,3_post
2233,2_exploit
2234,3_post
2235,2_exploit
2236,2_exploit
2237,4_unknown
2238,3_post
2239,3_post
2240,2_exploit
2241,2_exploit
2242,4_unknown
2243,4_unknown
2244,4_unknown
2245,4_unknown
2246,2_exploit
2247,3_post
2248,4_unknown
2249,2_exploit
2250,3_post
2251,2_exploit
2252,2_exploit
2253,4_unknown
2254,1_reconnaissance
2255,3_post
2256,3_post
2257,2_exploit
2258,4_unknown
2259,2_exploit
2260,1_reconnaissance
2261,2_exploit
2262,2_exploit
2263,2_exploit
2264,3_post
2265,4_unknown
2266,4_unknown
2267,3_post
2268,4_unknown
2269,2_exploit
2270,4_unknown
2271,3_post
2272,4_unknown
2273,2_exploit
2274,3_post
2275,4_unknown
2276,4_unknown
2277,3_post
2278,2_exploit
2279,2_exploit
2280,3_post
2281,3_post
2282,2_exploit
2283,4_unknown
2284,4_unknown
2285,2_exploit
2286,3_post
2287,4_unknown
2288,2_exploit
2289,3_post
2290,3_post
2291,2_exploit
2292,2_exploit
2293,4_unknown
2294,4_unknown
2295,2_exploit
2296,4_unknown
2297,4_unknown
2298,2_exploit
2299,2_exploit
2300,2_exploit
2301,4_unknown
2302,1_reconnaissance
2303,2_exploit
2304,2_exploit
2305,4_unknown
2306,4_unknown
2307,3_post
2308,3_post
2309,2_exploit
2310,4_unknown
2311,2_exploit
2312,3_post
2313,3_post
2314,4_unknown
2315,2_exploit
2316,2_exploit
2317,4_unknown
2318,2_exploit
2319,4_unknown
2320,2_exploit
2321,3_post
2322,4_unknown
2323,3_post
2324,2_exploit
2325,4_unknown
2326,2_exploit
2327,4_unknown
2328,2_exploit
2329,3_post
2330,3_post
2331,4_unknown
2332,2_exploit
2333,1_reconnaissance
2334,4_unknown
2335,2_exploit
2336,4_unknown
2337,4_unknown
2338,2_exploit
2339,2_exploit
2340,4_unknown
2341,2_exploit
2342,2_exploit
2343,2_exploit
2344,2_exploit
2345,2_exploit
2346,4_unknown
2347,4_unknown
2348,4_unknown
2349,2_exploit
2350,2_exploit
2351,4_unknown
2352,4_unknown
2353,2_exploit
2354,2_exploit
2355,1_reconnaissance
2356,1_reconnaissance
2357,2_exploit
2358,3_post
2359,2_exploit
2360,2_exploit
2361,3_post
2362,2_exploit
2363,3_post
2364,4_unknown
2365,4_unknown
2366,4_unknown
2367,4_unknown
2368,2_exploit
2369,1_reconnaissance
2370,3_post
2371,4_unknown
2372,2_exploit
2373,2_exploit
2374,3_post
2375,4_unknown
2376,2_exploit
2377,2_exploit
2378,1_reconnaissance
2379,2_exploit
2380,2_exploit
2381,4_unknown
2382,3_post
2383,4_unknown
2384,4_unknown
2385,3_post
2386,2_exploit
2387,3_post
2388,2_exploit
2389,2_exploit
2390,3_post
2391,3_post
2392,3_post
2393,1_reconnaissance
2394,4_unknown
2395,2_exploit
2396,2_exploit
2397,2_exploit
2398,4_unknown
2399,2_exploit
2400,4_unknown
2401,2_exploit
2402,2_exploit
2403,2_exploit
2404,3_post
2405,4_unknown
2406,2_exploit
2407,4_unknown
2408,2_exploit
2409,4_unknown
2410,4_unknown
2411,4_unknown
2412,1_reconnaissance
2413,3_post
2414,3_post
2415,4_unknown
2416,2_exploit
2417,4_unknown
2418,2_exploit
2419,3_post
2420,3_post
2421,4_unknown
2422,3_post
2423,2_exploit
2424,4_unknown
2425,4_unknown
2426,3_post
2427,2_exploit
2428,4_unknown
2429,2_exploit
2430,2_exploit
2431,2_exploit
2432,1_reconnaissance
2433,4_unknown
2434,1_reconnaissance
2435,3_post
2436,3_post
2437,3_post
2438,2_exploit
2439,3_post
2440,2_exploit
2441,4_unknown
2442,4_unknown
2443,2_exploit
2444,3_post
2445,4_unknown
2446,2_exploit
2447,1_reconnaissance
2448,4_unknown
2449,4_unknown
2450,4_unknown
2451,4_unknown
2452,3_post
2453,4_unknown
2454,2_exploit
2455,4_unknown
2456,3_post
2457,4_unknown
2458,3_post
2459,2_exploit
2460,2_exploit
2461,4_unknown
2462,2_exploit
2463,4_unknown
2464,3_post
2465,4_unknown
2466,2_exploit
2467,3_post
2468,2_exploit
2469,4_unknown
2470,2_exploit
2471,2_exploit
2472,4_unknown
2473,3_post
2474,2_exploit
2475,2_exploit
2476,2_exploit
2477,3_post
2478,2_exploit
2479,4_unknown
2480,2_exploit
2481,4_unknown
2482,4_unknown
2483,2_exploit
2484,4_unknown
2485,1_reconnaissance
2486,4_unknown
2487,3_post
2488,3_post
2489,4_unknown
2490,4_unknown
2491,4_unknown
2492,3_post
2493,2_exploit
2494,2_exploit
2495,4_unknown
2496,2_exploit
2497,3_post
2498,2_exploit
2499,4_unknown
2500,2_exploit
2501,3_post
2502,4_unknown
2503,4_unknown
2504,4_unknown
2505,2_exploit
2506,2_exploit
2507,2_exploit
2508,3_post
2509,4_unknown
2510,3_post
2511,2_exploit
2512,4_unknown
2513,2_exploit
2514,2_exploit
2515,4_unknown
2516,2_exploit
2517,4_unknown
2518,3_post
2519,4_unknown
2520,3_post
2521,3_post
2522,2_exploit
2523,4_unknown
2524,4_unknown
2525,3_post
2526,4_unknown
2527,3_post
2528,2_exploit
2529,4_unknown
2530,4_unknown
2531,4_unknown
2532,2_exploit
2533,2_exploit
2534,2_exploit
2535,3_post
2536,4_unknown
2537,2_exploit
2538,2_exploit
2539,2_exploit
2540,4_unknown
2541,2_exploit
2542,4_unknown
2543,4_unknown
2544,4_unknown
2545,4_unknown
2546,3_post
2547,4_unknown
2548,2_exploit
2549,2_exploit
2550,4_unknown
2551,4_unknown
2552,2_exploit
2553,4_unknown
2554,2_exploit
2555,2_exploit
2556,4_unknown
2557,3_post
2558,4_unknown
2559,2_exploit
2560,4_unknown
2561,3_post
2562,4_unknown
2563,1_reconnaissance
2564,3_post
2565,2_exploit
2566,2_exploit
2567,4_unknown
2568,4_unknown
2569,2_exploit
2570,2_exploit
2571,3_post
2572,2_exploit
2573,4_unknown
2574,2_exploit
2575,1_reconnaissance
2576,2_exploit
2577,2_exploit
2578,3_post
2579,3_post
2580,4_unknown
2581,4_unknown
2582,2_exploit
2583,4_unknown
2584,4_unknown
2585,2_exploit
2586,4_unknown
2587,4_unknown
2588,2_exploit
2589,4_unknown
2590,2_exploit
2591,2_exploit
2592,4_unknown
2593,2_exploit
2594,2_exploit
2595,3_post
2596,2_exploit
2597,2_exploit
2598,4_unknown
2599,4_unknown
2600,4_unknown
2601,2_exploit
2602,2_exploit
2603,2_exploit
2604,4_unknown
2605,3_post
2606,2_exploit
2607,2_exploit
2608,3_post
2609,4_unknown
2610,3_post
2611,4_unknown
2612,3_post
2613,4_unknown
2614,2_exploit
2615,2_exploit
2616,2_exploit
2617,3_post
2618,2_exploit
2619,2_exploit
2620,4_unknown
2621,1_reconnaissance
2622,1_reconnaissance
2623,3_post
2624,1_reconnaissance
2625,4_unknown
2626,3_post
2627,3_post
2628,3_post
2629,3_post
2630,3_post
2631,2_exploit
2632,2_exploit
2633,2_exploit
2634,2_exploit
2635,2_exploit
2636,4_unknown
2637,2_exploit
2638,4_unknown
2639,4_unknown
2640,2_exploit
2641,2_exploit
2642,3_post
2643,3_post
2644,4_unknown
2645,2_exploit
2646,4_unknown
2647,2_exploit
2648,3_post
2649,3_post
2650,3_post
2651,1_reconnaissance
2652,2_exploit
2653,3_post
2654,2_exploit
2655,4_unknown
2656,2_exploit
2657,4_unknown
2658,4_unknown
2659,3_post
2660,3_post
2661,4_unknown
2662,2_exploit
2663,3_post
2664,4_unknown
2665,3_post
2666,3_post
2667,2_exploit
2668,2_exploit
2669,3_post
2670,2_exploit
2671,2_exploit
2672,4_unknown
2673,4_unknown
2674,4_unknown
2675,3_post
2676,4_unknown
2677,2_exploit
2678,3_post
2679,4_unknown
2680,2_exploit
2681,2_exploit
2682,2_exploit
2683,1_reconnaissance
2684,4_unknown
2685,4_unknown
2686,4_unknown
2687,4_unknown
2688,4_unknown
2689,4_unknown
2690,4_unknown
2691,2_exploit
2692,4_unknown
2693,2_exploit
2694,4_unknown
2695,3_post
2696,4_unknown
2697,2_exploit
2698,4_unknown
2699,4_unknown
2700,1_reconnaissance
2701,4_unknown
2702,4_unknown
2703,2_exploit
2704,4_unknown
2705,4_unknown
2706,2_exploit
2707,2_exploit
2708,2_exploit
2709,4_unknown
2710,3_post
2711,2_exploit
2712,4_unknown
2713,2_exploit
2714,3_post
2715,2_exploit
2716,1_reconnaissance
2717,4_unknown
2718,3_post
2719,2_exploit
2720,2_exploit
2721,2_exploit
2722,4_unknown
2723,3_post
2724,3_post
2725,4_unknown
2726,3_post
2727,4_unknown
2728,4_unknown
2729,4_unknown
2730,4_unknown
2731,2_exploit
2732,4_unknown
2733,2_exploit
2734,2_exploit
2735,4_unknown
2736,3_post
2737,4_unknown
2738,2_exploit
2739,3_post
2740,2_exploit
2741,2_exploit
2742,4_unknown
2743,2_exploit
2744,4_unknown
2745,4_unknown
2746,4_unknown
2747,4_unknown
2748,2_exploit
2749,4_unknown
2750,2_exploit
2751,2_exploit
2752,3_post
2753,3_post
2754,4_unknown
2755,2_exploit
2756,4_unknown
2757,2_exploit
2758,4_unknown
2759,3_post
2760,2_exploit
2761,2_exploit
2762,3_post
2763,2_exploit
2764,2_exploit
2765,4_unknown
2766,2_exploit
2767,4_unknown
2768,2_exploit
2769,4_unknown
2770,3_post
2771,3_post
2772,4_unknown
2773,4_unknown
2774,3_post
2775,4_unknown
2776,2_exploit
2777,2_exploit
2778,3_post
2779,2_exploit
2780,4_unknown
2781,2_exploit
2782,4_unknown
2783,4_unknown
2784,3_post
2785,1_reconnaissance
2786,2_exploit
2787,3_post
2788,2_exploit
2789,2_exploit
2790,4_unknown
2791,1_reconnaissance
2792,4_unknown
2793,4_unknown
2794,2_exploit
2795,2_exploit
2796,2_exploit
2797,2_exploit
2798,1_reconnaissance
2799,3_post
2800,2_exploit
2801,3_post
2802,2_exploit
2803,2_exploit
2804,4_unknown
2805,3_post
2806,2_exploit
2807,2_exploit
2808,2_exploit
2809,2_exploit
2810,2_exploit
2811,4_unknown
2812,4_unknown
2813,4_unknown
2814,4_unknown
2815,4_unknown
2816,4_unknown
2817,2_exploit
2818,2_exploit
2819,1_reconnaissance
2820,4_unknown
2821,2_exploit
2822,4_unknown
2823,4_unknown
2824,2_exploit
2825,4_unknown
2826,2_exploit
2827,4_unknown
2828,2_exploit
2829,3_post
2830,2_exploit
2831,2_exploit
2832,1_reconnaissance
2833,2_exploit
2834,2_exploit
2835,2_exploit
2836,2_exploit
2837,2_exploit
2838,2_exploit
2839,4_unknown
2840,4_unknown
2841,2_exploit
2842,2_exploit
2843,2_exploit
2844,3_post
2845,4_unknown
2846,4_unknown
2847,2_exploit
2848,2_exploit
2849,2_exploit
2850,3_post
2851,3_post
2852,4_unknown
2853,4_unknown
2854,2_exploit
2855,4_unknown
2856,4_unknown
2857,2_exploit
2858,2_exploit
2859,4_unknown
2860,4_unknown
2861,4_unknown
2862,3_post
2863,2_exploit
2864,2_exploit
2865,4_unknown
2866,3_post
2867,3_post
2868,2_exploit
2869,3_post
2870,2_exploit
2871,3_post
2872,2_exploit
2873,4_unknown
2874,2_exploit
2875,4_unknown
2876,3_post
2877,3_post
2878,4_unknown
2879,4_unknown
2880,4_unknown
2881,3_post
2882,4_unknown
2883,2_exploit
2884,2_exploit
2885,4_unknown
2886,2_exploit
2887,3_post
2888,3_post
2889,4_unknown
2890,4_unknown
2891,2_exploit
2892,2_exploit
2893,2_exploit
2894,1_reconnaissance
2895,4_unknown
2896,3_post
2897,4_unknown
2898,2_exploit
2899,3_post
2900,4_unknown
2901,3_post
2902,3_post
2903,2_exploit
2904,4_unknown
2905,4_unknown
2906,4_unknown
2907,2_exploit
2908,3_post
2909,2_exploit
2910,1_reconnaissance
2911,2_exploit
2912,3_post
2913,3_post
2914,2_exploit
2915,4_unknown
2916,4_unknown
2917,3_post
2918,2_exploit
2919,3_post
2920,3_post
2921,4_unknown
2922,2_exploit
2923,4_unknown
2924,1_reconnaissance
2925,4_unknown
2926,4_unknown
2927,1_reconnaissance
2928,3_post
2929,2_exploit
2930,4_unknown
2931,3_post
2932,2_exploit
2933,4_unknown
2934,2_exploit
2935,2_exploit
2936,4_unknown
2937,4_unknown
2938,3_post
2939,4_unknown
2940,4_unknown
2941,4_unknown
2942,2_exploit
2943,3_post
2944,2_exploit
2945,3_post
2946,3_post
2947,4_unknown
2948,3_post
2949,3_post
2950,3_post
2951,2_exploit
2952,4_unknown
2953,2_exploit
2954,2_exploit
2955,3_post
2956,2_exploit
2957,2_exploit
2958,2_exploit
2959,4_unknown
2960,3_post
2961,4_unknown
2962,2_exploit
2963,2_exploit
2964,2_exploit
2965,3_post
2966,3_post
2967,4_unknown
2968,3_post
2969,2_exploit
2970,3_post
2971,4_unknown
2972,2_exploit
2973,2_exploit
2974,2_exploit
2975,2_exploit
2976,2_exploit
2977,4_unknown
2978,2_exploit
2979,2_exploit
2980,3_post
2981,3_post
2982,4_unknown
2983,1_reconnaissance
2984,2_exploit
2985,1_reconnaissance
2986,2_exploit
2987,4_unknown
2988,3_post
2989,4_unknown
2990,2_exploit
2991,3_post
2992,4_unknown
2993,2_exploit
2994,2_exploit
2995,3_post
2996,4_unknown
2997,3_post
2998,3_post
2999,2_exploit
3000,1_reconnaissance
3001,2_exploit
3002,4_unknown
3003,2_exploit
3004,3_post
3005,3_post
3006,3_post
3007,2_exploit
3008,3_post
3009,2_exploit
3010,2_exploit
3011,4_unknown
3012,2_exploit
3013,3_post
3014,4_unknown
3015,3_post
3016,1_reconnaissance
3017,2_exploit
3018,2_exploit
3019,3_post
3020,4_unknown
3021,2_exploit
3022,2_exploit
3023,3_post
3024,3_post
3025,2_exploit
3026,3_post
3027,1_reconnaissance
3028,4_unknown
3029,4_unknown
3030,3_post
3031,2_exploit
3032,2_exploit
3033,2_exploit
3034,1_reconnaissance
3035,4_unknown
3036,2_exploit
3037,2_exploit
3038,2_exploit
3039,4_unknown
3040,4_unknown
3041,2_exploit
3042,3_post
3043,4_unknown
3044,2_exploit
3045,2_exploit
3046,3_post
3047,4_unknown
3048,2_exploit
3049,4_unknown
3050,3_post
3051,3_post
3052,3_post
3053,2_exploit
3054,2_exploit
3055,2_exploit
3056,3_post
3057,4_unknown
3058,4_unknown
3059,4_unknown
3060,3_post
3061,4_unknown
3062,3_post
3063,4_unknown
3064,2_exploit
3065,2_exploit
3066,3_post
3067,3_post
3068,4_unknown
3069,4_unknown
3070,2_exploit
3071,2_exploit
3072,4_unknown
3073,4_unknown
3074,3_post
3075,4_unknown
3076,2_exploit
3077,4_unknown
3078,4_unknown
3079,2_exploit
3080,3_post
3081,1_reconnaissance
3082,3_post
3083,2_exploit
3084,4_unknown
3085,4_unknown
3086,2_exploit
3087,4_unknown
3088,1_reconnaissance
3089,3_post
3090,2_exploit
3091,2_exploit
3092,2_exploit
3093,3_post
3094,4_unknown
3095,2_exploit
3096,2_exploit
3097,2_exploit
3098,4_unknown
3099,2_exploit
3100,2_exploit
3101,3_post
3102,4_unknown
3103,4_unknown
3104,2_exploit
3105,2_exploit
3106,2_exploit
3107,2_exploit
3108,2_exploit
3109,4_unknown
3110,2_exploit
3111,4_unknown
3112,4_unknown
3113,3_post
3114,2_exploit
3115,2_exploit
3116,4_unknown
3117,3_post
3118,2_exploit
3119,4_unknown
3120,2_exploit
3121,1_reconnaissance
3122,4_unknown
3123,2_exploit
3124,4_unknown
3125,2_exploit
3126,4_unknown
3127,3_post
3128,3_post
3129,2_exploit
3130,4_unknown
3131,4_unknown
3132,2_exploit
3133,2_exploit
3134,2_exploit
3135,3_post
3136,2_exploit
3137,2_exploit
3138,3_post
3139,4_unknown
3140,4_unknown
3141,2_exploit
3142,1_reconnaissance
3143,4_unknown
3144,1_reconnaissance
3145,4_unknown
3146,4_unknown
3147,1_reconnaissance
3148,4_unknown
3149,2_exploit
3150,2_exploit
3151,3_post
3152,4_unknown
3153,4_unknown
3154,4_unknown
3155,4_unknown
3156,4_unknown
3157,4_unknown
3158,3_post
3159,4_unknown
3160,4_unknown
3161,2_exploit
3162,4_unknown
3163,2_exploit
3164,4_unknown
3165,2_exploit
3166,2_exploit
3167,2_exploit
3168,3_post
3169,2_exploit
3170,2_exploit
3171,2_exploit
3172,2_exploit
3173,4_unknown
3174,3_post
3175,2_exploit
3176,4_unknown
3177,3_post
3178,3_post
3179,2_exploit
3180,4_unknown
3181,2_exploit
3182,2_exploit
3183,4_unknown
3184,4_unknown
3185,1_reconnaissance
3186,1_reconnaissance
3187,2_exploit
3188,4_unknown
3189,3_post
3190,4_unknown
3191,3_post
3192,2_exploit
3193,4_unknown
3194,4_unknown
3195,2_exploit
3196,2_exploit
3197,2_exploit
3198,2_exploit
3199,3_post
3200,2_exploit
3201,1_reconnaissance
3202,4_unknown
3203,4_unknown
3204,4_unknown
3205,4_unknown
3206,1_reconnaissance
3207,4_unknown
3208,2_exploit
3209,2_exploit
3210,2_exploit
3211,4_unknown
3212,4_unknown
3213,3_post
3214,2_exploit
3215,2_exploit
3216,3_post
3217,2_exploit
3218,2_exploit
3219,2_exploit
3220,4_unknown
3221,1_reconnaissance
3222,2_exploit
3223,4_unknown
3224,4_unknown
3225,2_exploit
3226,2_exploit
3227,2_exploit
3228,2_exploit
3229,4_unknown
3230,3_post
3231,2_exploit
3232,3_post
3233,2_exploit
3234,1_reconnaissance
3235,4_unknown
3236,4_unknown
3237,4_unknown
3238,4_unknown
3239,4_unknown
3240,2_exploit
3241,4_unknown
3242,3_post
3243,3_post
3244,2_exploit
3245,3_post
3246,1_reconnaissance
3247,3_post
3248,3_post
3249,2_exploit
3250,3_post
3251,4_unknown
3252,3_post
3253,4_unknown
3254,3_post
3255,2_exploit
3256,2_exploit
3257,4_unknown
3258,2_exploit
3259,2_exploit
3260,1_reconnaissance
3261,3_post
3262,3_post
3263,3_post
3264,2_exploit
3265,3_post
3266,3_post
3267,2_exploit
3268,3_post
3269,2_exploit
3270,2_exploit
3271,4_unknown
3272,2_exploit
3273,2_exploit
3274,2_exploit
3275,4_unknown
3276,4_unknown
3277,3_post
3278,2_exploit
3279,4_unknown
3280,4_unknown
3281,3_post
3282,2_exploit
3283,2_exploit
3284,2_exploit
3285,3_post
3286,2_exploit
3287,3_post
3288,2_exploit
3289,2_exploit
3290,1_reconnaissance
3291,2_exploit
3292,2_exploit
3293,2_exploit
3294,4_unknown
3295,4_unknown
3296,2_exploit
3297,4_unknown
3298,4_unknown
3299,4_unknown
3300,4_unknown
3301,4_unknown
3302,2_exploit
3303,3_post
3304,2_exploit
3305,2_exploit
3306,2_exploit
3307,4_unknown
3308,2_exploit
3309,4_unknown
3310,4_unknown
3311,4_unknown
3312,3_post
3313,2_exploit
3314,3_post
3315,2_exploit
3316,4_unknown
3317,2_exploit
3318,3_post
3319,4_unknown
3320,3_post
3321,2_exploit
3322,2_exploit
3323,4_unknown
3324,4_unknown
3325,4_unknown
3326,2_exploit
3327,4_unknown
3328,4_unknown
3329,4_unknown
3330,2_exploit
3331,2_exploit
3332,4_unknown
3333,2_exploit
3334,3_post
